,close,high,low,open,volume
2016. 05. 17.,1.08,1.11,1.04,1.07,"244,039"
2016. 05. 16.,1.06,1.08,1.03,1.05,"82,049"
2016. 05. 15.,1.05,1.07,1.03,1.07,"58,387"
2016. 05. 14.,1.07,1.10,1.06,1.09,"59,114"
2016. 05. 13.,1.09,1.14,1.08,1.10,"144,625"
2016. 05. 12.,1.10,1.18,1.04,1.06,"262,341"
2016. 05. 11.,1.06,1.06,1.02,1.04,"74,637"
2016. 05. 10.,1.04,1.06,1.00,1.01,"89,541"
2016. 05. 09.,1.01,1.09,1.01,1.09,"134,920"
2016. 05. 08.,1.09,1.10,1.07,1.09,"57,032"
2016. 05. 07.,1.09,1.11,1.06,1.07,"139,186"
2016. 05. 06.,1.07,1.17,1.07,1.16,"168,844"
2016. 05. 05.,1.16,1.16,1.11,1.13,"140,279"
2016. 05. 04.,1.13,1.16,1.10,1.12,"141,891"
2016. 05. 03.,1.12,1.24,1.11,1.22,"171,619"
2016. 05. 02.,1.22,1.26,1.18,1.20,"377,958"
2016. 05. 01.,1.20,1.27,1.09,1.14,"300,934"
2016. 04. 30.,1.14,1.16,1.09,1.10,"131,736"
2016. 04. 29.,1.10,1.13,1.08,1.11,"131,481"
2016. 04. 28.,1.11,1.16,1.08,1.13,"204,327"
2016. 04. 27.,1.13,1.20,1.08,1.13,"522,987"
2016. 04. 26.,1.13,1.24,0.998801,1.22,"357,242"
2016. 04. 25.,1.22,1.33,1.20,1.29,"183,604"
2016. 04. 24.,1.30,1.37,1.23,1.31,"175,467"
2016. 04. 23.,1.32,1.32,1.28,1.28,"64,839"
2016. 04. 22.,1.28,1.30,1.25,1.27,"94,254"
2016. 04. 21.,1.26,1.37,1.23,1.33,"161,661"
2016. 04. 20.,1.33,1.40,1.32,1.38,"130,794"
2016. 04. 19.,1.39,1.44,1.36,1.37,"102,974"
2016. 04. 18.,1.38,1.44,1.34,1.44,"172,058"
2016. 04. 17.,1.44,1.52,1.36,1.39,"378,114"
2016. 04. 16.,1.40,1.61,1.22,1.23,"759,016"
2016. 04. 15.,1.24,1.28,1.21,1.28,"155,447"
2016. 04. 14.,1.28,1.32,1.24,1.28,"184,099"
2016. 04. 13.,1.29,1.32,1.19,1.19,"433,796"
2016. 04. 12.,1.19,1.20,1.07,1.17,"439,412"
2016. 04. 11.,1.17,1.26,1.11,1.23,"227,093"
2016. 04. 10.,1.23,1.53,1.09,1.49,"822,587"
2016. 04. 09.,1.49,1.54,1.47,1.54,"83,275"
2016. 04. 08.,1.54,1.54,1.47,1.52,"157,974"
2016. 04. 07.,1.51,1.63,1.50,1.53,"181,256"
2016. 04. 06.,1.53,1.63,1.51,1.61,"205,901"
2016. 04. 05.,1.62,1.70,1.59,1.64,"176,851"
2016. 04. 04.,1.64,1.67,1.61,1.66,"129,380"
2016. 04. 03.,1.66,1.68,1.60,1.61,"160,433"
2016. 04. 02.,1.60,1.67,1.57,1.65,"269,299"
2016. 04. 01.,1.65,1.70,1.61,1.68,"219,773"
2016. 03. 31.,1.68,1.75,1.65,1.73,"191,238"
2016. 03. 30.,1.72,1.81,1.71,1.78,"150,827"
2016. 03. 29.,1.78,1.84,1.70,1.73,"263,261"
2016. 03. 28.,1.73,1.83,1.66,1.71,"419,655"
2016. 03. 27.,1.72,1.94,1.64,1.83,"651,032"
2016. 03. 26.,1.84,1.85,1.78,1.83,"155,999"
2016. 03. 25.,1.83,1.92,1.78,1.80,"288,682"
2016. 03. 24.,1.80,1.93,1.74,1.88,"504,594"
2016. 03. 23.,1.88,2.06,1.78,1.79,"1,407,200"
2016. 03. 22.,1.79,1.80,1.63,1.70,"303,168"
2016. 03. 21.,1.73,1.77,1.49,1.60,"532,560"
2016. 03. 20.,1.60,1.80,1.52,1.76,"333,194"
2016. 03. 19.,1.75,1.94,1.48,1.48,"916,966"
2016. 03. 18.,1.50,1.77,1.35,1.65,"711,644"
2016. 03. 17.,1.66,1.96,1.60,1.92,"1,100,110"
2016. 03. 16.,1.92,2.17,1.89,2.13,"926,444"
2016. 03. 15.,2.10,2.22,1.87,2.04,"1,218,370"
2016. 03. 14.,2.06,2.47,2.04,2.47,"1,409,260"
2016. 03. 13.,2.46,2.61,2.33,2.35,"1,620,820"
2016. 03. 12.,2.36,2.59,2.15,2.37,"1,822,640"
2016. 03. 11.,2.37,2.49,2.07,2.40,"3,064,650"
2016. 03. 10.,2.41,2.92,2.30,2.76,"3,902,640"
2016. 03. 09.,2.76,3.02,2.49,2.83,"11,335,500"
2016. 03. 08.,2.88,3.14,1.98,2.10,"4,440,030"
2016. 03. 07.,2.11,2.58,1.81,1.89,"2,952,790"
2016. 03. 06.,1.89,2.40,1.58,1.58,"8,069,700"
2016. 03. 05.,1.53,1.78,1.12,1.16,"1,434,760"
2016. 03. 04.,1.17,1.23,1.07,1.07,"368,855"
2016. 03. 03.,1.08,1.10,0.969746,0.995092,"217,374"
2016. 03. 02.,0.994229,1.05,0.957110,0.961492,"183,636"
2016. 03. 01.,0.968937,1.01,0.950438,0.992616,"109,335"
2016. 02. 29.,0.999910,1.06,0.976737,1.05,"133,614"
2016. 02. 28.,1.05,1.05,0.990128,1.01,"169,115"
2016. 02. 27.,1.01,1.06,0.989689,0.998496,"211,754"
2016. 02. 26.,1.00,1.05,0.974874,1.04,"168,408"
2016. 02. 25.,1.05,1.08,1.02,1.06,"174,497"
2016. 02. 24.,1.07,1.13,0.961714,0.972301,"507,642"
2016. 02. 23.,0.980429,1.03,0.963737,0.975715,"192,514"
2016. 02. 22.,0.991805,1.04,0.962143,0.999314,"172,352"
2016. 02. 21.,1.01,1.04,0.974132,1.03,"181,682"
2016. 02. 20.,1.03,1.08,1.00,1.07,"182,674"
2016. 02. 19.,1.07,1.10,1.06,1.08,"178,217"
2016. 02. 18.,1.08,1.11,1.02,1.09,"251,782"
2016. 02. 17.,1.09,1.22,1.05,1.15,"633,210"
2016. 02. 16.,1.16,1.23,1.01,1.11,"617,841"
2016. 02. 15.,1.11,1.14,1.10,1.11,"120,476"
2016. 02. 14.,1.11,1.13,1.05,1.08,"155,170"
2016. 02. 13.,1.08,1.15,1.06,1.13,"152,928"
2016. 02. 12.,1.14,1.17,1.08,1.16,"262,735"
2016. 02. 11.,1.16,1.19,1.04,1.12,"565,058"
2016. 02. 10.,1.12,1.20,0.955929,0.958816,"780,282"
2016. 02. 09.,0.960822,1.02,0.944087,0.986625,"119,320"
2016. 02. 08.,0.979044,1.03,0.952828,0.952828,"182,821"
2016. 02. 07.,0.965625,0.992594,0.908731,0.982683,"218,178"
2016. 02. 06.,0.982706,1.03,0.969777,1.02,"158,647"
2016. 02. 05.,1.02,1.10,0.974509,1.04,"608,347"
2016. 02. 04.,1.03,1.03,0.835383,0.840123,"353,561"
2016. 02. 03.,0.847589,0.852561,0.772591,0.791562,"144,365"
2016. 02. 02.,0.791438,0.851393,0.698182,0.832128,"313,372"
2016. 02. 01.,0.831287,0.918618,0.830917,0.868662,"185,127"
2016. 01. 31.,0.868149,1.00,0.847391,0.989215,"282,478"
2016. 01. 30.,0.989202,1.09,0.933002,1.01,"243,151"
2016. 01. 29.,1.01,1.08,0.962529,1.08,"176,867"
2016. 01. 28.,1.10,1.34,0.946129,1.33,"809,263"
2016. 01. 27.,1.33,1.50,1.19,1.33,"1,768,160"
2016. 01. 26.,1.30,1.39,0.978265,0.995348,"1,682,870"
2016. 01. 25.,0.971197,1.03,0.966506,1.02,"239,418"
2016. 01. 24.,1.02,1.05,0.989201,1.03,"172,906"
2016. 01. 23.,1.04,1.11,0.958423,1.04,"548,902"
2016. 01. 22.,1.04,1.12,0.969867,1.01,"863,273"
2016. 01. 21.,0.991766,1.04,0.923589,0.931592,"499,228"
2016. 01. 20.,0.931940,0.947980,0.884041,0.898844,"190,567"
2016. 01. 19.,0.898307,0.953707,0.881402,0.944347,"167,741"
2016. 01. 18.,0.944273,0.990316,0.933860,0.965257,"169,240"
2016. 01. 17.,0.967830,1.01,0.876863,0.907287,"240,138"
2016. 01. 16.,0.907694,0.988617,0.782916,0.963286,"397,249"
2016. 01. 15.,0.952948,1.13,0.950666,1.12,"567,990"
2016. 01. 14.,1.12,1.20,1.08,1.20,"484,656"
2016. 01. 13.,1.20,1.31,1.13,1.28,"1,280,870"
2016. 01. 12.,1.29,1.31,0.733576,0.745357,"3,360,410"
2016. 01. 11.,0.761050,0.789032,0.691614,0.718268,"301,171"
2016. 01. 10.,0.717403,0.772211,0.695202,0.768562,"183,865"
2016. 01. 09.,0.767838,0.813072,0.689456,0.731649,"663,982"
2016. 01. 08.,0.733420,0.840139,0.573430,0.583001,"1,159,720"
2016. 01. 07.,0.582921,0.630970,0.539840,0.622074,"393,266"
2016. 01. 06.,0.620637,0.637368,0.612801,0.620288,"112,823"
2016. 01. 05.,0.623585,0.625216,0.586196,0.587853,"136,015"
2016. 01. 04.,0.587863,0.648219,0.564102,0.645167,"275,522"
2016. 01. 03.,0.645078,0.668056,0.634322,0.667101,"180,685"
2016. 01. 02.,0.654944,0.710822,0.593854,0.629552,"766,587"
2016. 01. 01.,0.591518,0.594664,0.451227,0.451227,"502,538"
2015. 12. 31.,0.451142,0.464410,0.410328,0.441093,"59,162"
2015. 12. 30.,0.441383,0.456772,0.399646,0.407474,"93,604"
2015. 12. 29.,0.407238,0.441422,0.397305,0.426142,"111,436"
2015. 12. 28.,0.435734,0.466886,0.424075,0.454348,"76,528"
2015. 12. 27.,0.453959,0.482650,0.441368,0.466349,"104,466"
2015. 12. 26.,0.466102,0.518708,0.410607,0.410628,"374,602"
2015. 12. 25.,0.408707,0.438993,0.363825,0.400578,"137,959"
2015. 12. 24.,0.400640,0.464589,0.392860,0.455755,"123,094"
2015. 12. 23.,0.473146,0.620266,0.396422,0.569197,"390,036"
2015. 12. 22.,0.547219,0.786464,0.486317,0.660612,"584,884"
2015. 12. 21.,0.669891,0.886848,0.266564,0.296701,"1,579,260"
2015. 12. 20.,0.296599,0.321608,0.178648,0.222658,"170,509"
2015. 12. 19.,0.226524,0.226524,0.129993,0.136284,"39,077"
2015. 12. 18.,0.136303,0.136318,0.098677,0.098873,"11,363"
2015. 12. 17.,0.098923,0.105411,0.090893,0.100051,911
2015. 12. 16.,0.100085,0.116302,0.089607,0.116302,"2,730"
2015. 12. 15.,0.116330,0.138002,0.078491,0.079871,"8,564"
2015. 12. 14.,0.079926,0.106288,0.078862,0.087837,"1,040"
2015. 12. 13.,0.074645,0.087006,0.074645,0.079900,13
2015. 12. 12.,0.079900,0.086795,0.071937,0.081362,997
2015. 12. 11.,0.081290,0.097380,0.074276,0.095515,"4,907"
2015. 12. 10.,0.095591,0.099105,0.091144,0.092062,888
2015. 12. 09.,0.091968,0.099591,0.089486,0.098235,372
2015. 12. 08.,0.098501,0.098501,0.089994,0.090513,441
2015. 12. 07.,0.090463,0.098749,0.089265,0.093595,"2,158"
2015. 12. 06.,0.093308,0.097757,0.086155,0.096902,"1,684"
2015. 12. 05.,0.097237,0.104978,0.087406,0.092927,747
2015. 12. 04.,0.092790,0.101893,0.077347,0.078499,"1,139"
2015. 12. 03.,0.078452,0.100819,0.070891,0.087921,"7,979"
2015. 12. 02.,0.087886,0.094828,0.087730,0.091438,135
2015. 12. 01.,0.091601,0.113501,0.077682,0.113149,"5,141"
2015. 11. 30.,0.113121,0.113699,0.092126,0.095653,"1,479"
2015. 11. 29.,0.095616,0.105259,0.088957,0.089368,309
2015. 11. 28.,0.089345,0.124055,0.089157,0.090450,"1,076"
2015. 11. 27.,0.090678,0.103310,0.085228,0.099907,431
2015. 11. 26.,0.100141,0.103308,0.071178,0.090966,988
2015. 11. 25.,0.090990,0.102414,0.090111,0.102414,"1,867"
2015. 11. 24.,0.102415,0.112677,0.102413,0.112170,"1,200"
2015. 11. 23.,0.112181,0.116604,0.105290,0.109312,643
2015. 11. 22.,0.109375,0.117450,0.106482,0.107006,423
2015. 11. 21.,0.106990,0.122783,0.103073,0.103073,945
2015. 11. 20.,0.103095,0.112757,0.099433,0.102823,"1,023"
2015. 11. 19.,0.102710,0.111773,0.102464,0.103754,232
2015. 11. 18.,0.103726,0.113544,0.103569,0.113246,"2,465"
2015. 11. 17.,0.113416,0.115036,0.107342,0.107471,110
2015. 11. 16.,0.107471,0.124575,0.103568,0.124460,"1,337"
