,close,high,low,open,volume
2017. 06. 29.,3.16,3.59,3.16,3.49,"3,625,460"
2017. 06. 28.,3.48,3.51,2.87,3.06,"7,524,550"
2017. 06. 27.,3.05,3.05,2.30,2.66,"4,432,880"
2017. 06. 26.,2.48,3.06,2.15,2.86,"8,236,810"
2017. 06. 25.,2.86,3.48,2.55,3.40,"4,202,840"
2017. 06. 24.,3.40,4.06,3.33,4.06,"4,176,390"
2017. 06. 23.,4.04,4.44,3.90,4.16,"8,023,600"
2017. 06. 22.,4.19,20.01,3.97,20.01,"2,399,260"
2017. 06. 21.,20.01,22.76,17.49,21.41,"28,089"
2017. 06. 20.,21.41,23.73,14.99,23.73,"28,295"
2017. 06. 19.,23.73,23.73,16.99,20.91,"51,908"
2017. 06. 18.,19.98,19.98,13.74,13.74,"16,871"
