,close,high,low,open,volume
2017. 10. 28.,17.60,19.66,17.33,19.37,"499,082"
2017. 10. 27.,19.32,19.37,17.74,18.68,"660,990"
2017. 10. 26.,18.69,20.24,17.85,19.12,"756,739"
2017. 10. 25.,19.59,21.17,19.44,20.34,"447,244"
2017. 10. 24.,20.77,23.19,18.25,19.08,"1,644,220"
2017. 10. 23.,19.20,21.19,17.00,20.80,"942,203"
2017. 10. 22.,20.83,21.59,19.06,19.06,"504,257"
2017. 10. 21.,19.05,20.61,18.15,19.65,"477,061"
2017. 10. 20.,19.69,20.92,19.61,20.16,"610,262"
2017. 10. 19.,20.15,21.04,19.61,20.78,"1,139,280"
2017. 10. 18.,20.70,22.06,19.84,21.89,"763,597"
2017. 10. 17.,21.93,23.25,20.60,21.93,"1,080,370"
2017. 10. 16.,21.92,23.11,20.44,22.07,"775,565"
2017. 10. 15.,22.06,22.93,20.13,22.89,"573,523"
2017. 10. 14.,22.95,25.25,22.01,24.32,"633,763"
2017. 10. 13.,24.83,25.65,18.68,20.93,"1,497,290"
2017. 10. 12.,20.78,24.16,20.51,22.93,"1,283,980"
2017. 10. 11.,22.91,25.43,22.49,23.26,"868,526"
2017. 10. 10.,23.52,23.52,20.59,22.78,"1,146,210"
2017. 10. 09.,23.04,23.99,21.02,23.50,"1,015,350"
2017. 10. 08.,23.50,28.40,23.04,28.03,"1,458,980"
2017. 10. 07.,28.12,28.12,25.02,27.93,"1,659,250"
2017. 10. 06.,27.92,29.67,27.80,29.43,"1,111,600"
2017. 10. 05.,29.31,30.74,25.94,29.00,"1,646,560"
2017. 10. 04.,29.03,30.24,25.55,27.45,"2,116,770"
2017. 10. 03.,27.44,33.92,27.14,31.68,"2,837,580"
2017. 10. 02.,31.68,32.46,29.05,30.20,"3,103,540"
2017. 10. 01.,30.23,32.58,27.72,30.97,"4,221,780"
2017. 09. 30.,30.20,33.27,22.04,22.05,"3,776,920"
2017. 09. 29.,22.10,23.26,21.23,22.88,"896,609"
2017. 09. 28.,23.08,26.51,21.67,26.37,"2,105,510"
2017. 09. 27.,26.21,27.04,23.86,25.39,"2,502,100"
2017. 09. 26.,25.47,26.59,22.36,25.99,"4,695,480"
2017. 09. 25.,26.23,26.23,15.22,15.22,"5,034,440"
2017. 09. 24.,15.23,16.74,14.15,16.49,"768,093"
2017. 09. 23.,16.49,16.97,14.86,15.13,"1,800,130"
2017. 09. 22.,15.29,17.38,10.85,10.85,"5,282,920"
2017. 09. 21.,10.93,12.08,7.76,8.95,"746,725"
2017. 09. 20.,8.99,9.77,8.92,9.24,"117,765"
2017. 09. 19.,9.39,11.21,9.02,10.85,"290,436"
2017. 09. 18.,10.82,11.11,9.54,9.78,"322,222"
2017. 09. 17.,10.02,10.43,9.30,10.40,"198,174"
2017. 09. 16.,10.41,12.66,10.03,11.71,"394,659"
2017. 09. 15.,11.76,12.64,8.91,10.88,"1,171,590"
2017. 09. 14.,10.92,16.13,7.03,9.38,"1,634,110"
2017. 09. 13.,9.37,10.16,8.05,9.67,"147,360"
2017. 09. 12.,9.90,11.97,9.61,10.78,"247,913"
2017. 09. 11.,10.79,11.71,10.23,10.88,"185,764"
2017. 09. 10.,10.53,11.61,9.50,11.41,"225,618"
2017. 09. 09.,11.41,11.74,9.88,11.28,"521,416"
2017. 09. 08.,11.26,15.89,10.45,15.64,"518,904"
2017. 09. 07.,15.11,16.38,8.65,8.74,"994,037"
2017. 09. 06.,8.89,11.61,8.27,11.05,"378,789"
2017. 09. 05.,11.08,11.81,7.76,10.25,"656,651"
2017. 09. 04.,10.15,13.64,5.99,12.33,"960,225"
2017. 09. 03.,12.99,14.97,11.96,14.35,"503,554"
2017. 09. 02.,14.34,17.35,14.04,14.94,"619,252"
2017. 09. 01.,15.07,17.81,14.89,16.91,"534,726"
2017. 08. 31.,16.95,20.24,15.72,19.99,"642,261"
2017. 08. 30.,20.02,21.94,15.74,18.48,"926,704"
2017. 08. 29.,18.49,24.87,17.84,19.77,"939,405"
2017. 08. 28.,19.76,20.74,18.55,19.33,"626,972"
2017. 08. 27.,19.31,21.91,18.29,21.50,"704,800"
2017. 08. 26.,21.51,23.95,19.35,23.08,"712,479"
2017. 08. 25.,23.05,25.43,22.00,24.87,"936,671"
2017. 08. 24.,25.07,26.39,23.29,24.70,"1,052,500"
2017. 08. 23.,24.67,28.01,21.71,24.25,"1,339,760"
2017. 08. 22.,24.46,27.61,21.02,25.51,"1,721,320"
2017. 08. 21.,25.15,30.07,23.01,29.47,"1,605,980"
2017. 08. 20.,29.56,32.69,28.57,32.69,"1,522,630"
2017. 08. 19.,32.75,32.88,28.40,29.25,"2,329,640"
2017. 08. 18.,27.69,32.43,21.88,32.11,"3,120,270"
2017. 08. 17.,32.31,36.85,30.35,36.01,"3,337,770"
2017. 08. 16.,36.98,37.43,31.50,32.62,"4,410,840"
2017. 08. 15.,32.91,36.30,28.24,34.01,"6,518,010"
2017. 08. 14.,34.91,39.08,21.01,27.57,"8,351,290"
2017. 08. 13.,27.72,28.08,15.67,17.00,"5,659,100"
2017. 08. 12.,16.96,18.12,12.43,17.65,"2,861,160"
2017. 08. 11.,17.07,21.54,14.74,20.63,"3,564,800"
2017. 08. 10.,19.97,26.24,15.44,24.18,"8,774,840"
2017. 08. 09.,22.32,26.96,10.21,10.55,"12,738,800"
2017. 08. 08.,10.54,10.54,7.79,7.92,"2,261,940"
2017. 08. 07.,7.91,7.95,3.85,4.18,"1,017,640"
2017. 08. 06.,4.17,4.33,3.51,3.64,"395,513"
2017. 08. 05.,3.65,3.79,2.77,2.85,"361,861"
2017. 08. 04.,2.85,2.91,2.43,2.43,"304,007"
2017. 08. 03.,2.43,2.44,2.18,2.37,"306,871"
2017. 08. 02.,2.37,2.45,2.30,2.40,"258,061"
2017. 08. 01.,2.40,2.47,2.26,2.32,"230,750"
2017. 07. 31.,2.32,2.51,2.27,2.51,"198,893"
2017. 07. 30.,2.51,2.55,2.44,2.51,"214,101"
2017. 07. 29.,2.51,2.54,2.44,2.54,"207,953"
2017. 07. 28.,2.53,2.67,2.45,2.60,"215,153"
2017. 07. 27.,2.52,2.60,2.23,2.51,"53,595"
2017. 07. 26.,2.51,2.66,2.37,2.56,"59,517"
2017. 07. 25.,2.56,2.71,2.22,2.68,"68,301"
2017. 07. 24.,2.68,2.77,2.50,2.57,"50,053"
2017. 07. 23.,2.55,2.78,2.22,2.43,"87,052"
2017. 07. 22.,2.51,2.51,2.07,2.19,"87,787"
2017. 07. 21.,2.19,2.29,2.07,2.18,"61,106"
2017. 07. 20.,2.26,2.28,2.07,2.16,"52,171"
2017. 07. 19.,2.16,2.30,2.07,2.28,"55,994"
2017. 07. 18.,2.29,2.36,1.92,2.11,"56,900"
2017. 07. 17.,2.11,2.36,1.90,1.96,"45,349"
2017. 07. 16.,2.10,2.36,1.65,1.85,"59,502"
2017. 07. 15.,1.95,2.80,1.48,2.80,"80,640"
2017. 07. 14.,2.80,3.36,1.97,3.24,"140,144"
2017. 07. 13.,3.24,3.54,2.36,2.67,"194,312"
2017. 07. 12.,2.67,3.54,1.91,2.16,"170,201"
2017. 07. 11.,2.19,2.32,1.65,2.06,"152,548"
2017. 07. 10.,1.80,2.20,1.80,2.11,"93,634"
2017. 07. 09.,2.11,2.14,1.71,1.81,"67,816"
2017. 07. 08.,1.81,2.12,1.47,2.01,"76,060"
2017. 07. 07.,2.01,2.01,1.64,1.72,"143,068"
2017. 07. 06.,1.72,1.81,1.71,1.78,"121,304"
