,close,high,low,open,volume
2017. 07. 15.,0.374335,0.388175,0.276398,0.332789,441
2017. 07. 14.,0.333361,0.340311,0.286633,0.325402,"3,551"
2017. 07. 13.,0.325640,0.520509,0.282823,0.520207,"8,671"
2017. 07. 12.,0.500743,0.515060,0.259229,0.505268,"7,132"
2017. 07. 11.,0.506018,0.514061,0.400126,0.507854,"3,379"
2017. 07. 10.,0.508938,0.552089,0.405119,0.541126,"3,428"
2017. 07. 09.,0.540075,0.586085,0.499479,0.581255,"4,281"
2017. 07. 08.,0.580736,0.638953,0.499721,0.505332,"4,088"
2017. 07. 07.,0.504908,0.663842,0.485768,0.662619,"11,107"
2017. 07. 06.,0.662132,0.881040,0.600634,0.766931,"13,035"
2017. 07. 05.,0.766551,0.893692,0.634295,0.660474,"28,112"
2017. 07. 04.,0.660831,0.985701,0.541865,0.923298,"16,586"
2017. 07. 03.,0.925401,0.938864,0.619204,0.816550,"11,545"
2017. 07. 02.,0.819568,0.822988,0.503066,0.503066,"9,068"
2017. 07. 01.,0.495905,0.863344,0.417138,0.760050,"24,158"
2017. 06. 30.,0.760342,0.984507,0.503210,0.582385,"24,431"
2017. 06. 29.,0.581228,0.693632,0.451988,0.459457,"88,074"
2017. 06. 28.,0.459884,1.56,0.445071,1.55,"10,351"
2017. 06. 27.,1.54,1.55,0.755200,0.974421,"22,946"
2017. 06. 26.,0.951946,1.87,0.621653,1.85,"11,518"
2017. 06. 25.,1.85,1.91,1.64,1.85,"3,008"
2017. 06. 24.,1.86,1.94,1.60,1.91,"3,231"
2017. 06. 23.,1.91,2.28,1.36,2.10,"3,039"
2017. 06. 22.,2.10,2.87,1.22,2.44,"4,015"
2017. 06. 21.,2.87,3.00,2.25,2.25,"2,069"
2017. 06. 20.,2.25,3.00,1.17,2.39,"5,647"
2017. 06. 19.,2.39,3.75,2.38,3.73,"17,956"
2017. 06. 18.,3.73,3.74,2.50,3.05,"10,519"
2017. 06. 17.,3.05,3.75,2.50,2.87,"10,943"
2017. 06. 16.,2.87,3.00,2.41,2.66,"3,477"
2017. 06. 15.,2.66,3.01,2.14,2.95,"6,761"
2017. 06. 14.,2.95,3.32,2.51,3.25,"14,542"
2017. 06. 13.,3.25,3.31,2.44,3.17,"2,683"
2017. 06. 12.,3.18,3.38,2.38,2.38,"32,334"
2017. 06. 11.,2.38,2.38,1.30,1.31,"6,668"
2017. 06. 10.,1.31,1.46,1.22,1.41,"16,121"
2017. 06. 09.,1.40,1.42,1.11,1.40,"1,296"
2017. 06. 08.,1.40,1.40,0.849142,1.32,"9,030"
2017. 06. 07.,1.33,1.43,0.896643,1.43,"1,327"
2017. 06. 06.,1.43,1.46,0.808817,1.08,"14,682"
2017. 06. 05.,1.07,1.20,0.734906,0.734906,"8,803"
2017. 06. 04.,0.734774,0.861588,0.725065,0.861588,447
2017. 06. 03.,0.863920,0.868052,0.727862,0.742469,"2,064"
2017. 06. 02.,0.742796,0.836068,0.687334,0.695903,"1,802"
2017. 06. 01.,0.695589,0.697188,0.669747,0.684297,"1,518"
