,close,high,low,open,volume
2017. 12. 09.,426.00,453.31,402.76,402.76,"3,864"
2017. 12. 08.,402.77,410.12,350.31,359.17,"36,391"
2017. 12. 07.,358.64,377.82,347.23,359.93,"65,610"
2017. 12. 06.,361.19,397.13,353.90,395.65,"53,172"
2017. 12. 05.,396.35,402.75,377.60,396.43,"11,304"
2017. 12. 04.,396.23,411.28,384.18,403.78,"4,042"
2017. 12. 03.,403.03,420.75,369.69,373.53,"6,007"
2017. 12. 02.,373.40,405.98,372.57,376.91,"2,612"
2017. 12. 01.,376.92,391.55,341.88,380.41,"5,627"
2017. 11. 30.,381.36,385.39,308.18,331.74,"16,339"
2017. 11. 29.,327.54,420.16,319.71,382.38,"1,699"
2017. 11. 28.,382.07,423.56,381.75,420.88,"29,741"
2017. 11. 27.,421.46,572.86,393.37,404.69,"1,993"
2017. 11. 26.,404.79,406.63,374.69,395.27,"12,132"
2017. 11. 25.,395.26,423.29,364.45,401.76,"200,519"
2017. 11. 24.,401.82,408.13,339.25,345.70,"166,167"
2017. 11. 23.,347.44,359.50,320.87,326.94,"1,187"
2017. 11. 22.,326.19,400.65,280.05,280.28,"14,577"
2017. 11. 21.,279.92,288.93,260.02,272.02,"9,649"
2017. 11. 20.,272.45,278.23,252.40,252.48,"259,174"
2017. 09. 09.,248.31,251.56,247.65,251.56,745
2017. 09. 08.,251.15,274.72,240.82,274.72,753
2017. 09. 07.,274.40,276.52,241.95,273.89,"13,711"
2017. 09. 06.,273.95,276.16,257.21,257.21,"32,725"
2017. 09. 05.,256.06,598.50,218.27,248.69,"341,784"
2017. 09. 04.,248.49,292.51,227.09,292.51,"313,606"
2017. 09. 03.,292.38,307.33,280.54,291.71,"1,102"
2017. 09. 02.,290.98,309.64,274.38,309.51,"26,845"
2017. 09. 01.,309.36,345.04,298.90,298.90,"28,212"
2017. 08. 31.,298.90,300.06,293.55,295.71,"168,815"
2017. 08. 30.,295.73,335.72,295.73,316.73,"182,599"
2017. 08. 29.,316.92,318.74,285.85,285.85,"4,371"
2017. 08. 28.,286.03,295.87,280.19,291.42,"19,215"
2017. 08. 27.,290.85,291.09,288.00,288.00,"75,657"
2017. 01. 31.,24.45,24.49,24.25,24.30,"62,919"
2017. 01. 30.,24.31,24.64,21.06,22.67,"62,568"
2017. 01. 29.,22.65,24.61,22.05,22.10,"13,325"
