,close,high,low,open,volume
2017. 09. 10.,1.58,1.68,1.33,1.61,"6,472,840"
2017. 09. 09.,1.63,1.63,1.18,1.30,"4,611,730"
2017. 09. 08.,1.29,1.99,1.11,1.57,"15,172,300"
2017. 09. 07.,1.52,1.52,0.966428,1.01,"8,630,600"
2017. 09. 06.,1.07,1.48,0.934207,1.18,"8,262,150"
2017. 09. 05.,1.21,1.84,0.523932,1.84,"16,728,900"
2017. 09. 04.,1.85,2.96,0.974014,2.96,"16,344,800"
2017. 09. 03.,2.97,3.17,1.66,1.82,"30,155,700"
2017. 09. 02.,1.87,1.91,1.19,1.57,"10,974,200"
2017. 09. 01.,1.55,1.82,0.540748,0.608858,"15,663,800"
2017. 08. 31.,0.611966,0.704322,0.508927,0.641001,"2,638,570"
2017. 08. 30.,0.635370,0.958105,0.524474,0.888670,"2,348,320"
2017. 08. 29.,0.893933,1.01,0.648844,0.933622,"4,040,230"
2017. 08. 28.,0.959098,1.26,0.803104,1.09,"2,767,610"
2017. 08. 27.,1.08,1.19,1.03,1.06,"10,689,000"
