,close,high,low,open,volume
2015. 12. 08.,0.061204,0.063141,0.053825,0.061913,"3,529"
2015. 12. 07.,0.061936,0.063476,0.060952,0.061619,"3,092"
2015. 12. 06.,0.062070,0.065271,0.062070,0.064118,"3,379"
2015. 12. 05.,0.063276,0.066448,0.062269,0.064073,"3,377"
2015. 12. 04.,0.063093,0.063383,0.058934,0.061944,"3,581"
2015. 12. 03.,0.062058,0.066117,0.057168,0.063144,"4,342"
2015. 12. 02.,0.062659,0.064612,0.061192,0.064529,"3,468"
2015. 12. 01.,0.064514,0.067658,0.063390,0.067457,"3,595"
2015. 11. 30.,0.067457,0.068294,0.064688,0.067778,"2,397"
2015. 11. 29.,0.067891,0.070306,0.067004,0.069786,"3,055"
2015. 11. 28.,0.069696,0.071917,0.068582,0.071838,"2,990"
2015. 11. 27.,0.071915,0.073559,0.069768,0.071630,"2,678"
2015. 11. 26.,0.072128,0.074881,0.069894,0.070971,"3,821"
2015. 11. 25.,0.071114,0.074002,0.070898,0.072600,"2,265"
2015. 11. 24.,0.074107,0.074134,0.069172,0.069179,"3,541"
2015. 11. 23.,0.069171,0.072059,0.068593,0.070555,"2,994"
2015. 11. 22.,0.070480,0.071875,0.069296,0.070609,"2,303"
2015. 11. 21.,0.070548,0.072584,0.068215,0.070241,"2,050"
2015. 11. 20.,0.070296,0.074763,0.066960,0.074763,"3,267"
2015. 11. 19.,0.074677,0.075863,0.070470,0.071535,"2,677"
2015. 11. 18.,0.071468,0.073131,0.070014,0.072084,"3,215"
2015. 11. 17.,0.071075,0.073257,0.069915,0.071217,"2,517"
2015. 11. 16.,0.071211,0.072583,0.066114,0.070023,"3,410"
2015. 11. 15.,0.070022,0.071812,0.066919,0.070578,"2,492"
2015. 11. 14.,0.070552,0.072415,0.066377,0.072415,"3,058"
2015. 11. 13.,0.072305,0.073276,0.069192,0.071724,"2,797"
2015. 11. 12.,0.071873,0.074052,0.066743,0.070763,"2,692"
2015. 11. 11.,0.070742,0.074200,0.060439,0.068186,"3,419"
2015. 11. 10.,0.068159,0.078471,0.063257,0.076053,"2,469"
2015. 11. 09.,0.076268,0.079775,0.073387,0.073520,"4,497"
2015. 11. 08.,0.073315,0.076695,0.067388,0.067944,"3,098"
2015. 11. 07.,0.067956,0.068525,0.063331,0.065285,"2,936"
2015. 11. 06.,0.065252,0.070542,0.064387,0.069643,"3,477"
2015. 11. 05.,0.069876,0.075914,0.067380,0.074136,"2,591"
2015. 11. 04.,0.073679,0.083147,0.066010,0.067318,"3,431"
2015. 11. 03.,0.066949,0.071225,0.065180,0.069143,"2,607"
2015. 11. 02.,0.069036,0.071253,0.067186,0.068672,"2,906"
2015. 11. 01.,0.068774,0.069140,0.064597,0.065383,"2,593"
2015. 10. 31.,0.065324,0.069838,0.061553,0.066867,"2,648"
2015. 10. 30.,0.066853,0.069498,0.064778,0.066255,"2,706"
2015. 10. 29.,0.066246,0.070484,0.066246,0.069851,"3,786"
2015. 10. 28.,0.069906,0.071118,0.068283,0.069391,"2,428"
2015. 10. 27.,0.069331,0.071140,0.068861,0.070318,"2,283"
2015. 10. 26.,0.070316,0.076107,0.068448,0.072203,"2,663"
2015. 10. 25.,0.072068,0.073974,0.068958,0.069666,"2,516"
2015. 10. 24.,0.069667,0.071679,0.069203,0.071360,"2,942"
2015. 10. 23.,0.071419,0.078726,0.071031,0.074995,"2,267"
2015. 10. 22.,0.077133,0.077585,0.070188,0.073786,"3,059"
2015. 10. 21.,0.073799,0.073799,0.068519,0.068671,"1,860"
2015. 10. 20.,0.068671,0.073814,0.068578,0.073600,"2,644"
2015. 10. 19.,0.073609,0.074672,0.069412,0.069552,"3,563"
2015. 10. 18.,0.069564,0.070491,0.066756,0.066756,"2,221"
2015. 10. 17.,0.066867,0.069857,0.063122,0.067966,"2,466"
2015. 10. 16.,0.067898,0.070220,0.066914,0.069153,"1,351"
2015. 10. 15.,0.069170,0.071417,0.066038,0.069882,"1,886"
2015. 10. 14.,0.069905,0.073547,0.063092,0.064541,"3,230"
2015. 10. 13.,0.064496,0.069016,0.062410,0.065714,"1,834"
2015. 10. 12.,0.065303,0.072163,0.061217,0.062168,"3,622"
2015. 10. 11.,0.062186,0.071952,0.060789,0.067778,"2,764"
2015. 10. 10.,0.067763,0.078817,0.067600,0.077793,"2,785"
2015. 10. 09.,0.077799,0.080127,0.077033,0.079017,"3,383"
2015. 10. 08.,0.079048,0.084154,0.078986,0.082001,"2,698"
2015. 10. 07.,0.081972,0.085996,0.080897,0.082526,"5,390"
2015. 10. 06.,0.082520,0.084423,0.080215,0.080921,"2,795"
2015. 10. 05.,0.080941,0.087253,0.079479,0.083739,"2,215"
2015. 10. 04.,0.080570,0.081098,0.077121,0.080979,"2,462"
2015. 10. 03.,0.081001,0.087413,0.080619,0.085267,"3,150"
2015. 10. 02.,0.085284,0.091702,0.085223,0.090263,"2,320"
2015. 10. 01.,0.090255,0.091204,0.072602,0.090315,"4,342"
2015. 09. 30.,0.089207,0.093306,0.078694,0.091363,"4,815"
2015. 09. 29.,0.091310,0.095067,0.087118,0.093061,"2,061"
2015. 09. 28.,0.093072,0.095169,0.089078,0.089472,"1,703"
2015. 09. 27.,0.089498,0.099258,0.089442,0.098857,"1,776"
2015. 09. 26.,0.098864,0.099727,0.094165,0.094462,"1,890"
2015. 09. 25.,0.094487,0.103665,0.091815,0.102688,"1,580"
2015. 09. 24.,0.102697,0.106046,0.094576,0.095131,"1,377"
2015. 09. 23.,0.095136,0.095136,0.088127,0.090349,"1,723"
2015. 09. 22.,0.090337,0.092064,0.089176,0.090222,"1,073"
2015. 09. 21.,0.090144,0.093572,0.089748,0.093569,"1,376"
2015. 09. 20.,0.093546,0.098189,0.090887,0.098189,"1,405"
2015. 09. 19.,0.098187,0.099093,0.097170,0.097867,901
2015. 09. 18.,0.097885,0.101798,0.092041,0.092141,"2,313"
2015. 09. 17.,0.092061,0.097535,0.092043,0.094323,"1,380"
2015. 09. 16.,0.094308,0.095856,0.093122,0.094714,"1,417"
2015. 09. 15.,0.094745,0.106086,0.094193,0.095423,"2,044"
2015. 09. 14.,0.095430,0.103849,0.095313,0.100799,973
2015. 09. 13.,0.100929,0.103655,0.100374,0.101623,"2,173"
2015. 09. 12.,0.101603,0.107141,0.098837,0.103583,"1,017"
2015. 09. 11.,0.103610,0.107601,0.101162,0.101224,"1,591"
2015. 09. 10.,0.101275,0.101329,0.094675,0.096063,"1,474"
2015. 09. 09.,0.096199,0.097240,0.093598,0.094995,"1,470"
2015. 09. 08.,0.095000,0.098317,0.091442,0.092128,"1,596"
2015. 09. 07.,0.092209,0.099119,0.091599,0.093182,"2,049"
2015. 09. 06.,0.092237,0.108780,0.090360,0.101262,"2,651"
2015. 09. 05.,0.101273,0.109286,0.099313,0.107713,"2,020"
2015. 09. 04.,0.107756,0.108802,0.105738,0.107518,"1,247"
2015. 09. 03.,0.107518,0.108904,0.106034,0.108339,"1,927"
2015. 09. 02.,0.108315,0.110424,0.106337,0.107580,"1,229"
2015. 09. 01.,0.107544,0.109427,0.106835,0.108353,"1,150"
2015. 08. 31.,0.108412,0.111410,0.107602,0.111044,"4,010"
2015. 08. 30.,0.110907,0.113792,0.109875,0.112546,"1,693"
2015. 08. 29.,0.112658,0.112951,0.110368,0.111691,"1,916"
2015. 08. 28.,0.111712,0.115944,0.110602,0.111747,"2,095"
2015. 08. 27.,0.111649,0.114017,0.109968,0.112359,"2,127"
2015. 08. 26.,0.112733,0.117957,0.110895,0.111728,"2,200"
2015. 08. 25.,0.111757,0.116583,0.106406,0.109745,"2,793"
2015. 08. 24.,0.110347,0.119447,0.100871,0.117326,"1,871"
2015. 08. 23.,0.117435,0.121106,0.115130,0.115500,"2,611"
2015. 08. 22.,0.114867,0.123808,0.114512,0.118007,"1,653"
2015. 08. 21.,0.118104,0.118702,0.113586,0.113964,"3,105"
2015. 08. 20.,0.114185,0.116861,0.111948,0.114220,"4,598"
2015. 08. 19.,0.114253,0.117019,0.103761,0.103761,"3,439"
2015. 08. 18.,0.103863,0.120062,0.103615,0.114100,"3,773"
2015. 08. 17.,0.113258,0.121553,0.112962,0.119191,"2,851"
2015. 08. 16.,0.119090,0.125899,0.113151,0.113196,"3,654"
2015. 08. 15.,0.113165,0.118059,0.107169,0.107229,"2,683"
2015. 08. 14.,0.108528,0.111558,0.104820,0.105726,"5,835"
2015. 08. 13.,0.105685,0.114183,0.104611,0.114183,"2,255"
2015. 08. 12.,0.114161,0.117536,0.113267,0.117444,"2,175"
2015. 08. 11.,0.117535,0.123266,0.111185,0.118513,"4,397"
2015. 08. 10.,0.118483,0.123044,0.117483,0.120473,"1,890"
2015. 08. 09.,0.119316,0.125608,0.110762,0.110762,"3,040"
2015. 08. 08.,0.113861,0.130779,0.113861,0.124789,"4,519"
2015. 08. 07.,0.124449,0.130533,0.124047,0.129513,"2,117"
2015. 08. 06.,0.129577,0.130095,0.123043,0.127457,"2,547"
2015. 08. 05.,0.128152,0.143676,0.120903,0.132331,"2,802"
2015. 08. 04.,0.132368,0.135932,0.119330,0.128873,"2,367"
2015. 08. 03.,0.129048,0.136693,0.126215,0.130911,"3,565"
2015. 08. 02.,0.130918,0.132751,0.103649,0.111017,"6,132"
2015. 08. 01.,0.111074,0.126946,0.111013,0.124213,"2,638"
2015. 07. 31.,0.123762,0.135999,0.123392,0.133111,"3,968"
2015. 07. 30.,0.133184,0.141507,0.132991,0.141507,"3,249"
2015. 07. 29.,0.141507,0.143636,0.140067,0.141767,"4,651"
2015. 07. 28.,0.141760,0.143027,0.138951,0.139166,"3,236"
2015. 07. 27.,0.140083,0.145635,0.133636,0.144655,"4,187"
2015. 07. 26.,0.144739,0.150413,0.143063,0.145867,"3,003"
2015. 07. 25.,0.145816,0.149978,0.144616,0.149165,"3,379"
2015. 07. 24.,0.149230,0.152058,0.145288,0.145927,"3,345"
