,close,high,low,open,volume
2017. 12. 12.,0.460064,0.460064,0.313249,0.380417,"985,551"
2017. 12. 11.,0.382873,0.428651,0.360752,0.399304,"621,039"
2017. 12. 10.,0.399310,0.437336,0.384007,0.429893,"443,550"
2017. 12. 09.,0.434031,0.503388,0.428811,0.442726,"758,682"
2017. 12. 08.,0.442737,0.459336,0.355850,0.355850,"1,560,460"
2017. 12. 07.,0.338484,0.339933,0.228278,0.233447,"431,774"
2017. 12. 06.,0.232309,0.256500,0.228211,0.228964,"327,862"
2017. 12. 05.,0.229367,0.262138,0.225570,0.243052,"461,626"
2017. 12. 04.,0.242928,0.273272,0.242928,0.270270,"592,937"
2017. 12. 03.,0.269727,0.279968,0.260121,0.260317,"1,142,060"
