,close,high,low,open,volume
2017. 12. 17.,3.72,4.25,3.63,3.80,"2,727,650"
2017. 12. 16.,3.83,4.08,3.58,4.01,"4,327,430"
2017. 12. 15.,4.03,4.06,2.83,3.20,"7,751,370"
2017. 12. 14.,3.20,3.29,2.63,2.78,"2,682,170"
2017. 12. 13.,2.79,3.08,2.38,2.47,"3,661,090"
2017. 12. 12.,2.47,2.58,2.25,2.30,"1,213,530"
2017. 12. 11.,2.30,2.45,2.10,2.16,"1,084,050"
2017. 12. 10.,2.19,2.43,1.93,2.39,"3,406,970"
2017. 12. 09.,2.39,2.56,1.72,1.78,"2,536,800"
2017. 12. 08.,1.86,1.92,1.59,1.79,"978,571"
2017. 12. 07.,1.76,2.05,1.72,1.80,"1,599,790"
2017. 12. 06.,1.81,2.06,1.71,1.83,"2,945,060"
2017. 12. 05.,1.83,2.44,1.70,1.72,"6,097,360"
2017. 12. 04.,1.72,1.87,1.43,1.44,"1,368,170"
2017. 12. 03.,1.44,1.59,1.35,1.48,"483,147"
2017. 12. 02.,1.47,1.58,1.47,1.52,"545,670"
2017. 12. 01.,1.53,1.56,1.29,1.39,"566,652"
2017. 11. 30.,1.40,1.47,1.12,1.15,"1,092,720"
2017. 11. 29.,1.14,1.63,1.14,1.30,"1,650,700"
2017. 11. 28.,1.30,1.45,1.30,1.43,"836,867"
2017. 11. 27.,1.43,1.51,1.36,1.42,"1,122,850"
2017. 11. 26.,1.44,1.56,1.36,1.55,"2,144,110"
2017. 11. 25.,1.54,1.78,1.49,1.68,"5,478,260"
2017. 11. 24.,1.63,2.08,1.16,1.33,"11,113,400"
2017. 11. 23.,1.44,1.70,1.02,1.02,"2,502,290"
2017. 11. 22.,1.02,1.07,1.00,1.02,"294,309"
2017. 11. 21.,1.01,1.08,0.961845,1.01,"308,855"
2017. 11. 20.,1.01,1.22,1.00,1.03,"707,789"
2017. 11. 19.,1.03,1.08,1.02,1.06,"170,740"
2017. 11. 18.,1.08,1.18,0.974135,1.06,"411,873"
2017. 11. 17.,1.06,1.22,0.912753,0.926207,"431,046"
2017. 11. 16.,0.926765,1.05,0.916778,0.987405,"295,036"
2017. 11. 15.,0.984043,1.03,0.939833,0.959037,"200,845"
2017. 11. 14.,0.970011,1.03,0.931965,0.959791,"220,194"
2017. 11. 13.,0.957763,0.993203,0.866682,0.877657,"238,078"
2017. 11. 12.,0.860242,1.05,0.807982,1.04,"433,985"
2017. 11. 11.,1.04,1.09,0.953990,1.02,"319,950"
2017. 11. 10.,1.03,1.18,0.959135,1.16,"328,065"
2017. 11. 09.,1.15,1.17,1.03,1.07,"423,775"
2017. 11. 08.,1.09,1.12,0.929664,0.958680,"464,633"
2017. 11. 07.,0.969287,1.00,0.948734,0.955559,"123,254"
2017. 11. 06.,0.957094,1.07,0.915768,0.961093,"260,689"
2017. 11. 05.,0.975481,1.08,0.907238,1.02,"308,894"
2017. 11. 04.,1.02,1.04,0.885195,0.922754,"370,672"
2017. 11. 03.,0.928640,0.997612,0.893111,0.921870,"245,600"
2017. 11. 02.,0.923561,1.08,0.911411,1.06,"405,022"
2017. 11. 01.,1.06,1.26,0.935285,1.01,"910,975"
2017. 10. 31.,1.01,1.14,0.940859,1.10,"554,911"
2017. 10. 30.,1.12,1.20,1.09,1.15,"262,477"
2017. 10. 29.,1.15,1.22,1.09,1.11,"427,269"
2017. 10. 28.,1.11,1.19,1.06,1.15,"246,374"
2017. 10. 27.,1.15,1.28,1.10,1.18,"276,150"
2017. 10. 26.,1.18,1.27,1.10,1.26,"257,668"
2017. 10. 25.,1.26,1.31,1.15,1.28,"339,162"
2017. 10. 24.,1.28,1.64,1.09,1.11,"1,438,490"
2017. 10. 23.,1.13,1.13,1.04,1.12,"489,424"
2017. 10. 22.,1.07,1.27,1.07,1.21,"381,906"
2017. 10. 21.,1.20,1.30,1.15,1.26,"223,652"
2017. 10. 20.,1.27,1.40,1.26,1.34,"233,224"
2017. 10. 19.,1.35,1.46,1.33,1.44,"225,367"
2017. 10. 18.,1.43,1.46,1.24,1.33,"272,945"
2017. 10. 17.,1.31,1.39,1.28,1.37,"298,550"
2017. 10. 16.,1.37,1.49,1.30,1.45,"539,909"
2017. 10. 15.,1.44,1.60,1.43,1.56,"284,399"
2017. 10. 14.,1.56,1.64,1.50,1.53,"172,119"
2017. 10. 13.,1.56,1.68,1.43,1.63,"598,231"
2017. 10. 12.,1.63,1.77,1.51,1.60,"705,772"
2017. 10. 11.,1.59,1.82,1.44,1.52,"1,074,180"
