,close,high,low,open,volume
2017. 10. 08.,0.255845,0.307258,0.254081,0.305599,"609,297"
2017. 10. 07.,0.306751,0.321605,0.271775,0.305689,"699,534"
2017. 10. 06.,0.305081,0.333381,0.295335,0.333381,"534,257"
2017. 10. 05.,0.334141,0.342179,0.262600,0.306541,"833,600"
2017. 10. 04.,0.303379,0.384006,0.290188,0.384006,"1,342,440"
2017. 10. 03.,0.384378,0.388768,0.265756,0.305768,"3,445,270"
2017. 10. 02.,0.298296,0.329967,0.173691,0.175792,"2,614,570"
2017. 10. 01.,0.174829,0.177207,0.156537,0.160681,"497,711"
2017. 09. 30.,0.161556,0.168958,0.151473,0.151556,"443,594"
2017. 09. 29.,0.151748,0.153248,0.110579,0.136493,"368,233"
2017. 09. 28.,0.136886,0.148730,0.122442,0.148730,"319,853"
2017. 09. 27.,0.148762,0.166898,0.096055,0.097916,"290,530"
2017. 09. 26.,0.098070,0.100245,0.096468,0.097541,"219,629"
2017. 09. 25.,0.097807,0.106750,0.080644,0.084918,"230,925"
2017. 09. 24.,0.084833,0.085404,0.067843,0.069411,"129,066"
2017. 09. 23.,0.069762,0.070096,0.062765,0.064521,"153,867"
2017. 09. 22.,0.064688,0.066053,0.060895,0.064046,"93,727"
2017. 09. 21.,0.064075,0.072917,0.063839,0.068585,"116,188"
2017. 09. 20.,0.068935,0.070688,0.050876,0.056178,"45,507"
2017. 09. 19.,0.056247,0.068917,0.055711,0.068146,"3,406"
2017. 09. 18.,0.067955,0.074459,0.042027,0.065547,"3,685"
2017. 09. 17.,0.065584,0.075833,0.056331,0.075829,"12,558"
2017. 09. 16.,0.075771,0.078749,0.062315,0.063534,"26,582"
2017. 09. 15.,0.063221,0.068444,0.052437,0.055128,"20,442"
2017. 09. 14.,0.055356,0.083391,0.055356,0.075552,"34,979"
2017. 09. 13.,0.075553,0.084292,0.050238,0.050420,659
2017. 09. 12.,0.050420,0.050420,0.050420,0.050420,0
2017. 09. 11.,0.050420,0.055699,0.047485,0.049022,0
2017. 09. 10.,0.049022,0.057875,0.047648,0.048004,0
2017. 09. 09.,0.048002,0.081543,0.046412,0.081535,258
