,market,pair,trade_price,trade_volume
0,Binance,NULS/BTC,$2.94,"$6,993,270"
1,Bit-Z,NULS/BTC,$2.94,"$5,035,070 "
2,Bit-Z,NULS/ETH,$2.95,"$944,314"
3,Binance,NULS/ETH,$2.95,"$527,312"
4,OKEx,NULS/USDT,$2.99,"$222,114"
5,QBTC,NULS/CNY,$3.06,"$184,161"
6,Binance,NULS/BNB,$2.98,"$100,416"
7,OKEx,NULS/BTC,$2.90,"$93,418"
8,CoinBene,NULS/USDT,$3.00,"$77,813"
9,Kucoin,NULS/BTC,$2.87,"$45,265"
10,Kucoin,NULS/ETH,$2.86,"$12,903"
11,OKEx,NULS/ETH,$3.02,"$6,540"
