,market,pair,trade_price,trade_volume
0,HitBTC,DCN/ETH,$0.000412,"$37,463"
1,HitBTC,DCN/USDT,$0.000427,"$32,433"
2,CoinExchange,DCN/BTC,$0.000452,"$9,208"
3,Cryptopia,DCN/BTC,$0.000362,"$7,993"
4,CoinExchange,DCN/ETH,$0.000429,"$2,061"
5,Mercatox,DCN/BTC,$0.000452,"$1,228"
6,Mercatox,DCN/ETH,$0.000400,$63
7,CoinFalcon,DCN/BTC,$0.000452,$37
8,CoinFalcon,DCN/ETH,$0.000481,$4
