,market,pair,trade_price,trade_volume
0,Bittrex,PART/BTC,$14.41,"$215,236"
1,Upbit,PART/BTC,$14.41,"$40,427"
2,LiteBit.eu,PART/EUR,$14.60,"$3,915"
3,Bit-Z,PART/BTC,$18.52,"$2,465"
