,market,pair,trade_price,trade_volume
0,Poloniex,FCT/BTC,$26.08,"$1,249,790"
1,Bittrex,FCT/BTC,$26.58,"$827,434"
2,Bit-Z,FCT/BTC,$26.08,"$548,721"
3,BCEX,FCT/BTC,$24.72,"$173,075"
4,Upbit,FCT/BTC,$26.31,"$114,963"
5,Bittrex,FCT/ETH,$27.95," $16,007"
6,Cryptopia,FCT/BTC,$27.11,"$11,330"
7,Upbit,FCT/ETH,$27.60,"$1,224"
8,Qryptos,FCT/BTC,$21.70,$0
9,Qryptos,FCT/ETH,$22.51,$0
