,market,pair,trade_price,trade_volume
0,Binance,CND/BNB,$0.089425,"$12,523,400"
1,Binance,CND/BTC,$0.088595,"$3,943,600"
2,Binance,CND/ETH,$0.088563,"$698,243"
3,HitBTC,CND/BTC,$0.081363,"$43,555"
4,Mercatox,CND/BTC,$0.082267,"$16,651"
5,HitBTC,CND/ETH,$0.088677,"$3,738"
6,Mercatox,CND/ETH,$0.086995,"$3,281"
7,HitBTC,CND/USDT,$0.093043,$830
8,GOPAX,CND/KRW,$0.091073,"$1,771,960"
9,GOPAX,CND/BTC,$0.075396,$281
