,market,pair,trade_price,trade_volume
0,HitBTC,EMC/BTC,$3.55,"$262,312"
1,Livecoin,EMC/BTC,$3.60,"$228,092"
2,Livecoin,EMC/USD,$3.63,"$37,278"
3,xBTCe,EMC/BTC,$3.34,"$37,219"
4,xBTCe,EMC/USD,$3.19,"$34,307"
5,Bittrex,EMC/BTC,$3.51,"$33,358"
6,HitBTC,EMC/ETH,$3.55,"$2,311"
7,LiteBit.eu,EMC/EUR,$3.56,"$1,300"
8,Livecoin,EMC/ETH,$3.71,"$1,146"
9,Cryptopia,EMC/BTC,$3.80,$589
10,CoinExchange,EMC/BTC,$3.08,$54
11,Livecoin,EMC/DASH,$3.87,$28
12,Tux Exchange,EMC/BTC,$3.16,$0
