,market,pair,trade_price,trade_volume
0,Livecoin,MNX/BTC,$33.12,"$84,667"
1,Livecoin,MNX/ETH,$32.61,"$17,961"
2,Livecoin,MNX/USD,$33.48,"$15,207"
3,CoinExchange,MNX/BTC,$35.26,"$4,856"
4,CoinExchange,MNX/DOGE,$32.02,$90
