,market,pair,trade_price,trade_volume
0,ChaoEX,RHOC/BTC,$1.22,"$249,369"
1,Kucoin,RHOC/ETH,$1.25,"$174,365"
2,Kucoin,RHOC/BTC,$1.26,"$112,698"
3,ForkDelta,RHOC/ETH,$1.15,"$14,511"
4,Token Store,RHOC/ETH,$1.29,"$4,830"
