,market,pair,trade_price,trade_volume
0,Binance,GXS/BTC,$2.84,"$863,842"
1,Bit-Z,GXS/BTC,$2.84,"$853,389"
2,OEX,GXS/CNY,$3.16,"$557,778"
3,Binance,GXS/ETH,$2.84," $486,997"
4,OEX,GXS/BTC,$2.62,"$462,606"
5,QBTC,GXS/CNY,$2.92,"$245,831"
6,Bit-Z,GXS/ETH,$2.84,"$227,340"
7,Gate.io,GXS/USDT,$2.87,"$122,902"
8,Gate.io,GXS/BTC,$2.83,"$24,945"
9,BigONE,GXS/BTC,$2.85,"$6,929"
10,OTCBTC,GXS/ETH,$2.89,$264
11,Allcoin,GXS/BTC,$3.16,$11
